,Current_group_location,analizo_cbo_quantile_upper,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_cbo_variance,analizo_sc_variance,analizo_npm_kurtosis,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,IF4_per_module,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_mmloc_variance,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_acc_quantile_min,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo__module,analizo_acc_standard_deviation,analizo_anpm_sum,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,lines_of_comment_per_module,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_acc_variance,analizo_accm_quantile_lower,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_dit_quantile_median,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_dit_standard_deviation,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,lines_of_code_per_module,analizo_noc_quantile_upper,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,rejected_lines_of_code,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_mode,analizo_noa_quantile_min,analizo_lcom4,analizo_noa_quantile_lower,analizo_noa_mode,analizo_npm,analizo_loc_quantile_min,analizo_noa_quantile_median,is_source,analizo_acc_quantile_median,analizo_accm_kurtosis,analizo_sc_sum,McCabes_cyclomatic_complexity_per_line_of_comment,analizo_dit,analizo_npa_mean,analizo_acc_mode,analizo_anpm_mode,analizo_noa_variance,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_lcom4_mean,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_change_cost,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_anpm_standard_deviation,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,IF4_visible,lines_of_comment,analizo_nom_kurtosis,analizo_amloc_quantile_ninety_five,analizo_cbo_skewness,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_acc,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_total_modules_with_defined_attributes,analizo_noc_standard_deviation,IF4,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_rfc_quantile_min,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_cbo,analizo_dit_quantile_upper,analizo_accm,lines_of_code,analizo_cbo_standard_deviation,analizo_npm_quantile_upper,analizo_noc_quantile_ninety_five,analizo_npa_quantile_upper,analizo_nom_quantile_upper,lines_of_code_per_line_of_comment,analizo_amloc,analizo_amloc_quantile_median,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,McCabes_cyclomatic_complexity_per_module,analizo_anpm_quantile_max,analizo_anpm_quantile_median,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_sc,analizo_noc,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_dit_quantile_lower,analizo_amloc_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_rfc,analizo_nom_variance,analizo_npa_quantile_max,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,analizo_noa,analizo_loc_standard_deviation,analizo_nom,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,number_of_modules,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,IF4_visible_per_module,analizo_acc_quantile_ninety_five,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_npm_quantile_median,analizo_npa,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_mmloc,analizo_dit_quantile_ninety_five,analizo_loc,analizo_total_nom,analizo_amloc_quantile_max,analizo_npm_standard_deviation,analizo_cbo_quantile_median,analizo_lcom4_skewness,analizo_loc_variance,analizo_cbo_quantile_min,McCabes_cyclomatic_complexity,analizo_rfc_mean,analizo_lcom4_variance,analizo_mmloc_quantile_median,analizo_dit_sum,analizo_anpm,analizo_total_eloc,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/github-analysis-categories/processed//Security/graylog2-server-master,,2,5.85853954784,4,2,2,0,15.6934391674,2827.12065963,26.4138139778,0.828193922796,54332,62,,2,3,22097.7389363,1730.79886233,32.8806042457,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/graylog2-server-master,1,800.69323487,378.726086138,26.0015626813,,7.06469913311,2317.73355195,68,0,16.7981064409,,0,9.72982415921,3,653.142114054,2.42857142857,6.09596742378,49.9099738414,1,1,2.25,18,1,32.6304113202,1,42.8279415308,40241,2,25,2,0.871455472085,48.1607652909,125.777229509,9,0,3,2,,0,0.770421989934,561.41839454,14174,0.382500967867,1.63530778165,,13,94,1413,4317,3,0,,0,0,,1,1,True,0,54.0905629808,16550,,,0.547038327526,0,0,37.1608188318,5200,22.5511777946,2.22841656988,4224,1,5.0991727448,185,0.897302962426,3,0,4,6.4072783585,21.0344560588,4.78242353852,3.49825783972,38.4036186808,0,2032.44550641,3,0.000779691320206,418.332249645,0.00,0.759434639826,12353,0,0,1.09605679652,68,2583,,,24.2830476067,20.625,13.2176782051,17.5603283595,4,6.02960526316,8.17199420749,0.258333333333,,53.1706748089,2,675.37395795,361,1.2013405012,3435.97473071,167,6.3659793966,0.265644721654,6,4.02963437216,6,608,1,9036,74,1376,2.85867000675,,16,42,1,4144,1.33333333333,,1,,,3.96149456234,6,2,0,7,,,4.33333333333,0,1,26.4362219267,1,,11,0.666666666667,20.2383714372,0,0,16,,,48,0,0,1,5756,22.796913257,0,,40.5256936779,180,0.685905173756,2583,5.48741773132,1.33022637658,122936,1,,170.483466168,,988,148.653082498,3.73032650938,,2550,25.9879579411,16,2.66666666667,0,1,0.943358960597,,8,7.68160342019,2.01316298877,0,19841.5816344,3,9.75,Java,122,0,0,1,122936,3,,4.66728562022,0,294.990762382,3.97720573909,102,4.673198554,47.5942702284,22.4382572844,7,10,,2,,14174,1037.75,5.71230350386,0,5.452138178,29064.6122367,0,,15.579171506,21.8387847251,8,1990,,,14,503.475389962
/home/se-metrics/root/github-analysis-categories/processed//Security/nmap4j-master,,1,3.52572238771,2.75,7,2,0,21.6664596273,7284.59627329,3.19464886626,1.06595501442,856,62,68.442,3,16,319.048447205,5.05969621176,19.0584470398,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/nmap4j-master,1,66.7958115837,9.42222205135,175.519875776,,1.91992926026,43.3647088497,31,1,6.70293808968,24.649,0,1.96682109697,22,24.5966553618,1.5,14.0801021077,3.68612836439,1,1,3,13.75,1,54.4142857143,0,8.24574458838,1538,1,15,7,0.501756748204,16.4087423242,4.76582569157,17,0,7,3,30.221,0,0.257142857143,20.2949011541,545,0.114285714286,1.58571428571,290,7.3,3,207,279,3,0,,1,0,,1,3,True,1.5,14.5430766742,880,0.052,,2.95714285714,0,1,198.249275362,114,4.77552902333,5.8,111,1,13.2483914411,113,0.61949584071,8,0,2,12.5714285714,12.2285714286,7.61428571429,3.21428571429,2.38111646191,0,68.5750759125,3,0.023602484472,50.2711010119,0.05,0.251759834369,533,0,0,0.480774644242,31,70,5270,1898,3.12324390743,31,4.88408228992,2.80450261285,1,0,0.218633540373,0.4,,85.3498463578,6,956.404968944,194,0.231144258546,103.79331654,129,7.35022992274,2.59017224516,6,1.89630313662,12.5,0,1,225,31,53,0.467582656193,5270,22,45.5,1,122,1.5375,,0,,2327,4.65472444161,9,1,3,9,1.226,,3.17142857143,0,1,8.08632955237,1,1.273,2.66666666667,0.5,4.96299336455,0,0,21.75,,,35,0,0,1,406,3.83480061377,0,,54.0258799172,111,1.13626009277,70,7.78571428571,1.48276166486,2862,3,,48.8139154718,,8,17.8619273094,1.79797157348,77,713,30.9257977899,26,3.33333333333,0,0.890909090909,1.81984437342,68.442,5,6.98564993456,1.62857142857,0,488.995495419,5.5,6.77150537634,Java,9,0,0,1,2862,5,,4.05246539893,0,25.976426123,1.87660911032,30,5.68214303607,40.8857142857,8.0578206154,16,14,,1,,545,35,7.37660394181,0,3.97547937338,2382.79834369,0,98,21.9714285714,32.2867494824,4,18,,,26,64.92847307
/home/se-metrics/root/github-analysis-categories/processed//Security/Umbrella_android-master,,2,1.97202339946,4,1,2,1,2.99602833834,123.503649635,31.4001130745,1.09966055173,3777,70,,2,1,1676.20287677,2.19383747027,25.3886638128,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/Umbrella_android-master,1,7.01613958063,25.3188049046,2.64008158008,,3.28033944562,139.81270225,29,0,1.73787762147,,0,7.62938465453,1,93.5451976308,2.42857142857,4.32645659943,10.7606268785,1,1.4,3.4,30,1,57.5635465865,1,4.50277094041,2756,2,24,1,0.566716757483,12.0861811991,72.5394716389,12,0,6,2,,0,0.802919708029,15.5785798973,982,0.182481751825,1.27737226277,,6.16666666667,9,104,938,1,0,,0,0,,1,2,True,1,4.29457536927,738,,,0.759124087591,0,1,18.7182267067,195,9.0070554127,3.80291970803,175,1,1.62483278527,24,1.02053067336,5,0,2,5.38686131387,27.5693430657,6.05109489051,3.73722627737,1.51548842509,0,26.2366252841,5,0.0104658651782,3.97128326621,0.07,0.321167883212,829,0,0,0.673641830412,67,137,,,27.9286310439,25.75,1.91951758415,4.44700489548,6,17,0.694396736797,0.571428571429,,11.1132195891,4,875.618613139,242,0.453793315681,248.199172501,236,8.01246211615,-0.19799276789,5,4.61226960997,15,1,1,512,70,100,0.833304708253,,38,77,1,278,2.1875,,1,,,1.73090390789,7,1,1,9,,,7,0,1,2.57857605814,1,,3.5,0.875,2.03407687759,0,1,23,,,97,0,0,1,521,3.47803086931,0,,64.1995491627,9,1.20925332903,137,7.16788321168,1.81167279198,9870,1,,118.358929968,,25,40.9414567006,1.25705942177,,87,29.5908535385,19,4,0,1.33333333333,-0.00518985265877,,5,9.43927673187,1.42335766423,0,1293.18091227,5,11.8888888889,Java,34,0,0,1,9870,4,,4.28517270049,0,4.25500688414,4.21054667273,9,4.11644848531,72.0437956204,8.32728765694,11,13,,2,,982,40,7.58706442483,1,3.03542021297,14008.8363031,0,,20.1167883212,16.9451481322,13,110,,,16,69.3437197215
/home/se-metrics/root/github-analysis-categories/processed//Security/Hive2Hive-master,,5,4.95282845787,3,1,2,4,9.32208915031,61.3013015851,7.68031498111,1.18937007057,8806,75,,1,2,557.738289278,12.50195186,14.7980574453,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/Hive2Hive-master,1,158.30559402,97.4687708354,0.258781565209,,8.61587859955,320.944237852,20,0,1.84050982055,,0,5.91114929567,6,257.261363766,2,2.59265615156,74.2333640422,1,1.21825396825,3.4,30,1,24.4563343018,1,3.94306758313,9265,2,18,2,0.908025566389,15.9940465773,43.9020581171,8,0,4,2,,0,1.20388349515,16.939922455,2262,0.650485436893,2.96116504854,,15,59,26,1443,3,0,,1,2,,1,2,True,0,42.2760657355,2324,,,0.0631067961165,0,1,6.7218659202,1242,14.6030251846,2.62378640777,1220,1,0.508705774696,16,0.778990868573,7,0,4,5.64077669903,21.3737864078,4.72815533981,2.44417475728,2.71475566576,0,28.1773620351,4,0.00733470342286,4.84042452001,0.04,0.824510429216,1948,0,0,0.675455942211,34,412,,,6.76289398854,29.75,1.14664984818,7.88415702048,8,6.63333333333,10.5004133891,0.25,,7.82951477328,0,697.651920488,228,0.456240729868,684.019780074,197,4.95992729252,0.547074020207,9,2.44914142197,14,30,1,1007,34,331,3.2404341359,,34,68,1,199,1.8839869281,,2,,,3.05320964729,6,4,0,7,,,7.42016806723,0,1,11.5848227748,1,,5,0.666666666667,4.05331086665,0,1,28,,,57,0,1,1,1081,3.15982134415,0,,24.6008787471,8,1.41460116476,412,5.49029126214,1.66024218465,24466,3,,98.5007244625,,268,23.6164834232,1.40440490291,,85,26.4131013039,15,3.6,0,1,0.800868865314,,13,11.0236976333,3.0145631068,0,4541.76342491,4,16,Java,89,0,0,1,24466,3,,3.2084188115,0,0.899325414003,2.31385125498,14,2.5959523141,59.3834951456,10.9119995658,14,7,,3,,2262,90,4.94533459958,2,3.5121822025,9702.39271963,0,,22.4878640777,6.73896841707,15,496,,,14,119.071734524
/home/se-metrics/root/github-analysis-categories/processed//Security/PasscodeView-master,,2,1.69786822534,4,0,2,3,2.33758503401,44.2074829932,2.39739933576,0.310427121441,797,110,122.780,1,1,242.657312925,14.7703602734,4.12222120979,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/PasscodeView-master,1,41.6759410802,1.44566280341,0.541666666667,,1.93868599865,40.352721513,13,0,0.732363653163,18.525,0,2.17028925244,1,5.32800888067,1.2,3.55807025585,3.75850340136,1,1,2.63636363636,25,1,73.4608843537,1,1.78009197845,1342,2,20,1,0.676374891016,5.53935197431,5.25053049768,11,0,6,3,25.051,1,0.795918367347,0.558803685188,452,0.551020408163,1.4693877551,150,2.22222222222,5,7,225,7,0,,1,0,,1,3,True,1,2.34721907959,235,0.038,,0.142857142857,1,1,12.6598639456,83,2.23383903952,3.91836734694,72,1,0.735980072194,12,0.823524928837,6,0,2,4.79591836735,16.2653061224,7.55102040816,2.97959183673,3.32364553751,0,2.67101970055,4,0.0352891156463,-0.462561619533,0.11,0.457482993197,370,0,0,0.316314233891,33,49,7244,1093,2.11689410475,18,0.716693277819,1.463438387,6,10,1.16921768707,0.628571428571,,6.64887080587,1,982.409013605,136,0.100054694562,58.879453758,195,9.06289437331,-0.762844623692,4,1.64664404808,11,8,1,146,35,39,1.08130369789,7244,37,71,1,63,1.34375,,1,,1478,1.52891629399,11,3,0,13,1.352,,4.89473684211,0,1,6.30442957473,1,0.712,1.5,1,0.363967302568,0,1,36,,,44,0,0,1,192,1.14312173567,0,,82.1360544218,5,0.0963649977259,49,9.22448979592,1.20162150526,2753,1,,58.6936515127,,27,15.5774616971,-0.736078250085,59,26,31.3434046269,33,2,1,1,0.271008010439,122.780,6,6.89060532764,1.69387755102,0,337.639661055,6,9.25,Java,9,0,0,2,2753,4,,2.02510845031,0,-0.48863698828,1.62589628616,5,2.41945066009,56.1836734694,7.17093877301,19,8,,2,,452,44,8.57093252533,1,2.10438461486,3444.94472789,0,42,27.387755102,5.8537414966,9,39,,,32,51.4223628862
/home/se-metrics/root/github-analysis-categories/processed//Security/open-source-email-master,,4,2.51190779133,3,1,3,3,13.5167067629,146.519914461,17.6564456901,2.13123774705,4924,106,166.808,1,15,9561.31301791,18.7274516583,14.6253090513,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/open-source-email-master,1,18.6235661526,15.3634203621,19.0852713178,,6.05296059766,111.331919088,32,0,2.11947730814,2.128,0,3.62947556488,20,81.5789818905,3,7.93595723704,36.6383319968,1,1.5,5.75,52,1,20.791499599,1,3.91202783866,2470,2,22,5,0.801628921693,15.2053002559,15.5464458166,25,0,8,2,12.240,0,1.09195402299,16.1658581989,557,0.310344827586,2.91954022989,95,12,20,116,1364,1,0,,1.5,0,,1,4,True,1,7.07174719331,575,0.541,,1.33333333333,0,1,62.9794172681,258,8.92348367113,6.36781609195,254,1,4.36866928456,39,1.2796772309,9,0,3,6.6091954023,56.5977011494,3.89655172414,3.49425287356,3.77057204749,0,18.1647572494,8.5,0.0344827586207,4.71546879793,0.13,0.642608928094,339,0,0,0.739068180715,32,87,20851,266,5.71412283061,63.8888888889,1.76833958676,3.69506991031,7,11.75,4.70489174018,0.679487179487,,12.1045410678,10,1803.00828655,266,0.546221775745,205.481924235,575,6.42209081747,-0.533299994121,11,3.61472589163,20,4,1,304,33,70,2.16907624121,20851,49,94,1,628,3,,2,,1530,3.67650741369,5,1,0,6,5.752,,10.8333333333,0,1,4.07737025183,1,1.152,3.21739130435,1.16666666667,0.536745601651,0,1,26.5,,,240,0,1,1,554,3.67757767967,0,,41.2432504678,28,4.54217433447,87,6.40229885057,2.36186119811,10094,1,,218.024000013,,27,97.7819667317,0.958452149439,125,78,42.4618450677,22,7,0,1.5625,0.246909655283,166.808,13,20.1457801388,2.96551724138,0,1752.68287208,5,24.4666666667,Java,37,0,0,1,10094,2,,3.54627974845,0,2.65946389882,2.2833784565,15,4.81971137614,116.022988506,27.7945983496,15,13,,2,,557,194,4.55976968706,1,3.49756092521,47534.4645817,0,144,28.3908045977,23.2296177493,25,95,,,10,772.539697413
/home/se-metrics/root/github-analysis-categories/processed//Security/keystone-master,,2,5.65250449667,5,1,1,1,10.8617972405,8194.81632243,44.9304602484,3.63556440747,16837,86,2649.625,1,1,1681.04450205,17.5739591951,86.3698676543,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/keystone-master,1,91.7284530457,106.868998566,8.08339553814,,4.99039321638,968.635059444,133,0,8.4138783039,19.111,0,7.6206704196,3,51.8850385609,3,5.42978961877,24.9040244541,1,1,2.13322368421,22,1,240.409540135,0,15.2603493405,18230,2,60,1,0.706814147784,54.3538274258,80.9387568781,9,0,2,1,99.763,0,0.363636363636,21.2107745799,6911,0.206493506494,1.65194805195,2513,40,9,663,3008,3,0,,0,0,,1,1,True,0,41.7445642249,11889,1.577,,0.861038961039,0,2,29.4826153041,1230,6.46181485568,2.13896103896,1272,1,2.84313129105,79,1.25796760967,4,0,4,15.4402597403,21.8662337662,8.00909090909,5.23896103896,3.50703540212,0,280.584395504,3,0.00207724655059,97.9033762204,0.09,0.499586239508,6167,0,0,0.943063867938,198,770,668192,4835,44.2633407569,44.6666666667,5.82530415421,8.7722455918,5,20.6333333333,0.694626180062,0.583105335157,,90.5252247853,5,3711.73580126,865,0.88936945901,1763.77000723,337,17.2167597289,4.24377280865,6,5.56270391117,6,30,1,4034,220,417,0.833442367571,670355,15,57,1,356,2,,1,,25240,3.2957240844,8,1,0,9,5.220,,3.79166666667,0,1,7.60558426593,1,30.146,6,1,2.47200613568,0,0,19,,,87,0,0,1,1647,4.08907508086,0,,296.416815564,46,13.2173285609,770,8.97532467532,2.290610399,53747,3,,196.950584254,,159,41.0005427044,1.21348256321,253,1890,60.9240166212,38,7,0,2,2.0966922172,2641.075,8,9.57915444635,1.5974025974,0,7375.94892369,4,10.196875,C++,71,0,0,1,53747,3,,7.97193554788,0,50.3873566524,5.50011302102,42,9.50819447888,69.8012987013,14.7233275304,9,20,,2,,6911,151,15.5051456019,1,5.94638368122,38789.5326381,0,7627,23.6753246753,90.4057622482,6,280,,,31,216.776373568
/home/se-metrics/root/github-analysis-categories/processed//Security/nfcgate-master,,3,2.13310450827,5,2,2,3,6.59613045882,105.639579878,7.65355386465,0.843781462407,16928,99,16.898,2,2,171333.956661,41.7667148345,16.6225542387,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/nfcgate-master,1,22.3384354324,11.9367008294,12.5940298507,,3.05007045746,105.031697608,41,0,1.63704464439,4.845,0,5.34715867103,2,40.3026225819,1.88888888889,7.27095435448,9.30292979547,1,1.44444444444,3.71428571429,29,1,85.6309563295,1,3.23383461436,4386,2,27,2,0.563492230331,43.8955551148,38.6288041078,24,0,8.5,3,23.150,0,0.896296296296,13.9700622044,1233,0.288888888889,2.02962962963,422,5.66666666667,9,153,2183,1,0,,0,0,,1,3,True,0,5.68109516651,875,0.209,,1.13333333333,0,1,52.866777225,215,5.78431468539,5.7037037037,274,1,3.54880682071,31,0.778012574874,6,0,2,6.48148148148,125.392592593,6.8962962963,3.68148148148,6.42815185811,0,14.191827431,7,0.0118850193477,2.3019890693,0.04,0.317523493643,931,0,0,0.614464589176,53,135,3160,906,7.21711754661,51,3.58312435542,3.58888147823,8,7.25,1.11741293532,0.291666666667,,10.2781116884,7,2023.87860697,333,0.377566731351,225.438014412,1545,10.8344392853,0.104243159346,6,2.64394201163,21,4,1,497,63,92,1.05707754461,3160,38,106,1,2077,2,,1,,4329,2.56829329688,7.5,2,0,9,4.778,,7.4,0,1,4.48602695511,1,1.011,3.66666666667,0.727272727273,2.45119443427,0,1,43.5,,,1376,0,1,1,770,3.88042857849,0,,117.385074627,22,0.711967156302,135,9.13333333333,1.66991121787,24001,1,,447.299115007,,39,413.925061649,0.960066923308,187,72,44.9875383519,34,3.55555555556,0,1,-0.025919842168,16.898,4,21.398171691,1.59259259259,0,2888.75317829,6,14.675,Java,27,0,0,1,24001,3,,3.37037795495,0,21.8881303511,2.56919884442,21,4.2525705165,177.785185185,70.1553975596,15,9,,2,,1233,521,9.25369960229,2,5.36404152983,200076.498286,0,189,32.4888888889,18.0843559978,16,121,,,27,4921.77980675
/home/se-metrics/root/github-analysis-categories/processed//Security/Authorizer-master,,2,3.3541736304,4,2,2,0,8.16034698193,8493.19189735,28.6776019738,1.23400506078,9007,90,38.621,2,2,1875.03481834,59.4562819489,30.3242908317,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/Authorizer-master,1,45.3186187923,24.6973687036,17.6266820454,,2.6002395418,357.473646263,91,0,4.72157072269,11.747,0,2.62313435604,3,31.2243926706,3,8.38983154517,6.76124567474,1,1.42857142857,4.75,40,1,38.9975009612,1,16.2074716659,6406,2,33,1,0.715736635349,140.31810779,7.65025178568,16,0,5,2,31.185,0,0.740484429066,16.0538326314,1920,0.325259515571,1.48442906574,734,12,9,366,1304,1,0,,0,0,,1,2,True,1,19.3300015369,3242,0.149,,1.26643598616,0,1,70.3892733564,463,4.95031787721,4.3321799308,429,1,4.19841422985,70,1.23693303205,3,0,3,11.2179930796,31.1660899654,4.81660899654,3.36332179931,6.9382539384,0,270.426935218,6,0.00556276432141,29.0880003454,0.06,0.51227893118,1392,0,0,0.935670347826,61,289,13131,3994,30.0996487019,31.25,3.58499518437,4.46030805704,4,10.2222222222,0.998005574779,0.666666666667,,92.1585150561,7,2040.68759612,381,0.8754789998,535.103773272,323,9.27030254238,0.262644129241,7,4.42467217492,10,18,1,972,91,204,0.999002289677,13131,37,102,1,373,2.25,,1,,10603,2.85663210476,5,2,0,7,2.655,,8.66666666667,0,1,5.95973337856,1,1.750,7,1,9.25979489234,0,1,21,,,118,0,0,1,1252,3.25766904201,0,,85.9385092272,42,1.52276849004,289,6.64359861592,1.85157014973,26643,1,,169.170736126,,94,43.3016722349,2.12339034368,340,1547,45.1739703382,20,3.81666666667,0,1.57142857143,0.714385773725,38.621,7,15.3195721124,1.60207612457,0,4427.35634049,4,14.6666666667,Java,15,0,0,1,26643,3,,4.92553126428,0,18.1306731348,4.58100946863,24,6.19667563516,92.1903114187,32.0011288913,8,8,,2,,1920,363.5,6.24479791196,0,10.415180881,28618.7379614,0,595,22.1660899654,38.3987889273,16,214,,,16,1024.07225032
/home/se-metrics/root/github-analysis-categories/processed//Security/LoginSecurity-2-master,,3,1.18730447225,4,1,1,1,4.96343130554,43.8168147642,6.21652781702,0.94895345006,1660,39,67.297,2,11,867.486671224,7.21998327443,6.17970144464,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/LoginSecurity-2-master,1,49.920746737,10.2063355202,18.4483937116,,3.58306375392,78.4469951617,24,1,3.66411089829,6.865,0,2.59368567803,21,42.4444667399,2.5,5.43972125457,12.8383458647,1,1.5,3.70588235294,23,1,17.4107997266,1,2.64334161178,1117,2,16,2,0.493636886037,14.4630110667,6.33553152271,15,0,3,2,25.865,0,0.597402597403,14.381635532,441,0.285714285714,1.66233766234,314,4.33333333333,11,62,426,3,0,,1,1,,1,2,True,0,0.268612626848,323,0.308,,0.805194805195,0,0.5,29.5905673274,132,6.20449873511,3.32467532468,128,1,4.29515933483,35,1.01879214496,6,0,1,4.19480519481,21.5584415584,4.66233766234,3.28571428571,2.21884343522,0,10.3216590654,7,0.0225563909774,16.3840362904,0.06,0.243677375256,359,0,0,0.700075455501,24,77,7470,762,2.49789544086,21,1.45751800005,3.04871915629,7,7.75,2.07518796992,0.5,,6.6194270722,3,172.700615174,72,0.490105643395,140.068621085,230,4.66689450344,-1.88552367234,6,2.17619957138,15,4,1,253,24,62,1.44055127292,7470,25,53,1,173,2.42857142857,,1,,2871,2.22787596278,6,3,0,7,3.768,,6,0,1,6.84228130137,1,2.117,3.4,1,1.31883591309,0,1,19,,,85,0,0,1,256,3.52545547551,0,,21.7799043062,34,0.900512650381,77,5.72727272727,1.8190730011,4159,3,,77.6077338635,,22,29.4531266799,1.08751562648,111,40,13.1415606065,15,4,0,1.5,-0.405156108989,67.297,11,9.00777115254,1.71428571429,0,693.598378745,4,12,Java,17,0,0,2,4159,3,,2.17420389304,0,1.60711207128,1.5417810538,9,3.72706016099,54.012987013,7.47790271141,11,10,,1,,441,46.125,4.17262504026,1,3.44821143739,6022.96035543,0,235,14.5064935065,13.8909774436,13,46,,,14,55.9190289613
