analizo_loc,analizo_rfc,analizo_npm,analizo_acc,analizo_dit,analizo_npa,analizo_anpm,analizo_cbo,analizo_mmloc,analizo_accm,analizo_noc,analizo__filename,analizo_noa,analizo__module,folder,analizo_lcom4,type,analizo_nom,analizo_amloc,analizo_sc
9,4,3,0,1,0,0,1,5,1,0,"['robil/C34_BTExecuter/src/TestTaskProxyTable.cpp', 'robil/C34_BTExecuter/src/TestTaskProxyTable.h']",0,TestTaskProxyTable,robil,3,external_repositories,3,3,3
48,32,9,0,1,0,0.444444444444444,1,17,1.33333333333333,0,['robil/C34_BTExecuter/src/TestTaskProxyTable.cpp'],6,TestTask,robil,2,external_repositories,9,5.33333333333333,2
31,23,5,0,1,0,0.4,3,25,1.4,0,"['robil/C34_BTExecuter/src/UnknownNode.h', 'robil/C34_BTExecuter/src/UnknownNode.cpp']",1,UnknownNode,robil,2,external_repositories,5,6.2,6
2,4,2,0,0,0,0.5,0,1,1,0,['robil/C34_BTExecuter/src/Unlock.h'],1,Lock,robil,1,external_repositories,2,1,0
2,4,2,0,0,0,0.5,0,1,1,0,['robil/C34_BTExecuter/src/Unlock.h'],1,Unlock,robil,1,external_repositories,2,1,0
0,0,0,6,0,8,0,0,0,0,0,['robil/C34_Designer/src/document/Document.java'],8,document::Document::TreeChangeType,robil,0,external_repositories,0,0,0
1512,447,73,36,1,13,0.851063829787234,26,188,3.54255319148936,0,['robil/C34_Designer/src/document/Document.java'],37,document::Document,robil,11,external_repositories,94,16.0851063829787,286
187,68,5,0,1,0,1,11,110,8.2,0,['robil/C34_Designer/src/document/DocumentMouseHandler.java'],1,document::DocumentMouseHandler,robil,5,external_repositories,5,37.4,55
108,33,14,11,0,0,0.785714285714286,1,40,1.64285714285714,0,['robil/C34_Designer/src/document/LookupTable.java'],3,document::LookupTable,robil,2,external_repositories,14,7.71428571428571,2
89,36,15,4,0,0,0.8,1,16,1.8,0,['robil/C34_Designer/src/document/LookupTableRecord.java'],4,document::LookupTableRecord,robil,5,external_repositories,15,5.93333333333333,5
28,4,4,0,0,0,0,0,7,1,0,['robil/C34_Designer/src/document/OSValidator.java'],0,document::OSValidator,robil,4,external_repositories,4,7,0
42,7,3,21,0,21,0.666666666666667,1,36,3,0,['robil/C34_Designer/src/document/Parameters.java'],21,document::Parameters,robil,2,external_repositories,3,14,2
116,17,6,2,0,1,0.857142857142857,2,32,2.42857142857143,0,['robil/C34_Designer/src/document/ParametersXmlHandler.java'],1,document::ParametersXmlHandler,robil,4,external_repositories,7,16.5714285714286,8
63,26,13,3,0,0,0.846153846153846,0,17,1.23076923076923,0,['robil/C34_Designer/src/document/PlanExecution.java'],6,document::PlanExecution,robil,6,external_repositories,13,4.84615384615385,0
3,2,1,1,0,1,1,0,3,1,0,['robil/C34_Designer/src/document/PlanExecutionCollection.java'],1,document::PlanExecutionCollection::EventListenerArgs,robil,1,external_repositories,1,3,0
1,1,1,0,0,0,1,0,1,1,0,['robil/C34_Designer/src/document/PlanExecutionCollection.java'],0,document::PlanExecutionCollection::EventListener,robil,1,external_repositories,1,1,0
16,6,2,3,1,0,1,0,9,1.66666666666667,0,['robil/C34_Designer/src/document/PlanExecutionCollection.java'],2,document::PlanExecutionCollection,robil,1,external_repositories,3,5.33333333333333,0
16,5,3,74,1,0,0.666666666666667,1,11,1,23,['robil/C34_Designer/src/document/actions/AbstractDesignerAction.java'],1,document::actions::AbstractDesignerAction,robil,3,external_repositories,3,5.33333333333333,3
9,8,2,0,2,0,1,3,6,1,0,['robil/C34_Designer/src/document/actions/ArrowReconnectAction.java'],0,document::actions::ArrowReconnectAction,robil,2,external_repositories,2,4.5,6
6,5,2,0,2,0,1,2,3,1,0,['robil/C34_Designer/src/document/actions/CloseTabAction.java'],0,document::actions::CloseTabAction,robil,2,external_repositories,2,3,4
6,4,2,0,2,0,1,1,3,1,0,['robil/C34_Designer/src/document/actions/CompileAction.java'],0,document::actions::CompileAction,robil,2,external_repositories,2,3,2
14,10,2,0,2,0,2,4,9,1,0,['robil/C34_Designer/src/document/actions/CopyToAction.java'],2,document::actions::CopyToAction,robil,2,external_repositories,2,7,8
9,8,2,0,2,0,1,3,6,1,0,['robil/C34_Designer/src/document/actions/CopyTreeAction.java'],0,document::actions::CopyTreeAction,robil,2,external_repositories,2,4.5,6
42,5,3,0,0,0,3,1,21,1.66666666666667,0,['robil/C34_Designer/src/document/actions/Dialogs.java'],0,document::actions::Dialogs,robil,3,external_repositories,3,14,3
13,7,2,0,2,0,1,4,10,2,0,['robil/C34_Designer/src/document/actions/ExportTasksAction.java'],0,document::actions::ExportTasksAction,robil,2,external_repositories,2,6.5,8
66,6,2,0,2,0,1,2,60,3.66666666666667,0,['robil/C34_Designer/src/document/actions/LoadAndOpenAction.java'],0,document::actions::LoadAndOpenAction,robil,2,external_repositories,3,22,4
6,2,2,0,1,0,0.5,0,3,1,0,['robil/C34_Designer/src/document/actions/LogConsoleAction.java'],0,document::actions::LogConsoleAction,robil,2,external_repositories,2,3,0
12,8,2,0,2,0,1,3,9,1,0,['robil/C34_Designer/src/document/actions/ModifyAction.java'],0,document::actions::ModifyAction,robil,2,external_repositories,2,6,6
6,5,2,0,2,0,1,2,3,1,0,['robil/C34_Designer/src/document/actions/NewWindowAction.java'],0,document::actions::NewWindowAction,robil,2,external_repositories,2,3,4
6,5,2,0,2,0,1,2,3,1,0,['robil/C34_Designer/src/document/actions/NextTabAction.java'],0,document::actions::NextTabAction,robil,2,external_repositories,2,3,4
27,3,2,0,1,0,0.5,0,23,2.5,0,['robil/C34_Designer/src/document/actions/OpenFileAction.java'],1,document::actions::OpenFileAction::ProjectFilter,robil,2,external_repositories,2,13.5,0
34,6,2,0,2,0,1,3,31,1,0,['robil/C34_Designer/src/document/actions/OpenFileAction.java'],0,document::actions::OpenFileAction,robil,2,external_repositories,2,17,6
6,3,2,0,1,0,1,1,3,1,0,['robil/C34_Designer/src/document/actions/OpenLookupTableEditorAction.java'],1,document::actions::OpenLookupTableEditorAction,robil,2,external_repositories,2,3,2
13,7,2,0,2,0,1,4,10,1.5,0,['robil/C34_Designer/src/document/actions/OpenTaskDescriptionEditorAction.java'],0,document::actions::OpenTaskDescriptionEditorAction,robil,2,external_repositories,2,6.5,8
37,2,2,0,1,0,0.5,0,34,1,0,['robil/C34_Designer/src/document/actions/OpenTerminalAction.java'],0,document::actions::OpenTerminalAction,robil,2,external_repositories,2,18.5,0
6,5,2,0,1,0,1,3,3,1,0,['robil/C34_Designer/src/document/actions/OpenXmlEditorAction.java'],1,document::actions::OpenXmlEditorAction,robil,2,external_repositories,2,3,6
8,9,2,0,2,0,1,4,5,1,0,['robil/C34_Designer/src/document/actions/PointAction.java'],0,document::actions::PointAction,robil,2,external_repositories,2,4,8
6,5,2,0,2,0,1,2,3,1,0,['robil/C34_Designer/src/document/actions/PreviousTabAction.java'],0,document::actions::PreviousTabAction,robil,2,external_repositories,2,3,4
5,3,2,0,1,0,0.5,1,3,1,0,['robil/C34_Designer/src/document/actions/PropertiesAction.java'],0,document::actions::PropertiesAction,robil,2,external_repositories,2,2.5,2
58,7,2,0,1,0,1,1,50,3,0,['robil/C34_Designer/src/document/actions/PropertiesEditorAction.java'],2,document::actions::PropertiesEditorAction,robil,2,external_repositories,3,19.3333333333333,2
6,7,2,0,2,0,1,4,3,1,0,['robil/C34_Designer/src/document/actions/RedoAction.java'],0,document::actions::RedoAction,robil,2,external_repositories,2,3,8
9,8,2,0,2,0,1,3,6,1,0,['robil/C34_Designer/src/document/actions/RemoveAction.java'],0,document::actions::RemoveAction,robil,2,external_repositories,2,4.5,6
9,8,2,0,2,0,1,3,6,1,0,['robil/C34_Designer/src/document/actions/RemoveSubtreeAction.java'],0,document::actions::RemoveSubtreeAction,robil,2,external_repositories,2,4.5,6
86,44,2,0,2,0,0.5,6,36,2.375,0,['robil/C34_Designer/src/document/actions/RunAction.java'],0,document::actions::RunAction,robil,3,external_repositories,8,10.75,18
19,5,2,0,2,0,1,2,16,2,0,['robil/C34_Designer/src/document/actions/SaveImageAction.java'],0,document::actions::SaveImageAction,robil,2,external_repositories,2,9.5,4
30,8,2,0,2,0,1,3,19,2,0,['robil/C34_Designer/src/document/actions/SaveXMLAction.java'],0,document::actions::SaveXMLAction,robil,3,external_repositories,3,10,9
6,4,2,0,2,0,1,1,3,1,0,['robil/C34_Designer/src/document/actions/TestAction.java'],0,document::actions::TestAction,robil,2,external_repositories,2,3,2
10,9,2,0,2,0,1.5,3,6,1,0,['robil/C34_Designer/src/document/actions/ToolAction.java'],1,document::actions::ToolAction,robil,1,external_repositories,2,5,3
6,7,2,0,2,0,1,4,3,1,0,['robil/C34_Designer/src/document/actions/UndoAction.java'],0,document::actions::UndoAction,robil,2,external_repositories,2,3,8
152,25,14,14,0,0,0.857142857142857,1,34,2.14285714285714,0,['robil/C34_Designer/src/document/description/TaskDescription.java'],9,document::description::TaskDescription,robil,11,external_repositories,14,10.8571428571429,11
99,29,6,6,0,5,1.28571428571429,1,32,2.85714285714286,0,['robil/C34_Designer/src/document/description/TaskDescription.java'],5,document::description::TaskDescription::TaskInfo,robil,3,external_repositories,7,14.1428571428571,3
72,39,9,6,0,0,0.1,1,15,1.9,0,['robil/C34_Designer/src/document/history/HistoryManager.java'],6,document::history::HistoryManager,robil,2,external_repositories,10,7.2,2
12,4,4,0,1,0,1,0,3,1,0,['robil/C34_Designer/src/document/history/HistoryManagerNotReadyException.java'],1,document::history::HistoryManagerNotReadyException,robil,4,external_repositories,4,3,0
9,3,3,0,1,0,1,0,3,1,0,['robil/C34_Designer/src/document/history/HistoryStackEmptyException.java'],1,document::history::HistoryStackEmptyException,robil,3,external_repositories,3,3,0
52,16,4,2,0,0,1.2,1,33,1.4,0,['robil/C34_Designer/src/document/history/Snapshot.java'],5,document::history::Snapshot,robil,3,external_repositories,5,10.4,3
225,99,2,0,1,0,0.25,6,25,1.45,0,['robil/C34_Designer/src/document/ui/DesignerPopupMenu.java'],4,document::ui::DesignerPopupMenu,robil,1,external_repositories,20,11.25,6
453,37,7,4,1,0,0.571428571428571,3,126,1.14285714285714,0,['robil/C34_Designer/src/document/ui/Menubar.java'],5,document::ui::Menubar,robil,1,external_repositories,14,32.3571428571429,3
226,17,8,15,1,8,1.125,1,193,1.125,0,['robil/C34_Designer/src/document/ui/Toolbar.java'],14,document::ui::Toolbar,robil,5,external_repositories,8,28.25,5
14,2,2,0,0,0,1,0,7,2,0,['robil/C34_Designer/src/document/ui/Utilities.java'],0,document::ui::Utilities,robil,2,external_repositories,2,7,0
39,17,9,0,1,0,0.222222222222222,1,10,1.44444444444444,0,['robil/C34_Designer/src/elements/Arrow.java'],2,elements::Arrow::Reconector,robil,6,external_repositories,9,4.33333333333333,6
30,9,7,0,1,0,0.142857142857143,1,8,1.57142857142857,0,['robil/C34_Designer/src/elements/Arrow.java'],1,elements::Arrow::Creator,robil,6,external_repositories,7,4.28571428571429,6
2,2,2,3,0,0,0.5,0,1,1,2,['robil/C34_Designer/src/elements/Arrow.java'],0,elements::Arrow::ArrayElement,robil,2,external_repositories,2,1,0
157,72,14,17,1,3,1.31578947368421,7,31,1.63157894736842,0,['robil/C34_Designer/src/elements/Arrow.java'],3,elements::Arrow,robil,9,external_repositories,19,8.26315789473684,63
1,1,1,1,0,0,1,0,1,1,1,['robil/C34_Designer/src/elements/Decorator.java'],0,elements::Decorator::Border,robil,1,external_repositories,1,1,0
65,43,11,2,1,3,0.909090909090909,6,22,1.27272727272727,0,['robil/C34_Designer/src/elements/Decorator.java'],3,elements::Decorator,robil,7,external_repositories,11,5.90909090909091,42
26,10,7,0,1,0,0.142857142857143,2,6,1.14285714285714,0,['robil/C34_Designer/src/elements/Decorator.java'],1,elements::Decorator::Creator,robil,7,external_repositories,7,3.71428571428571,14
17,10,3,0,1,2,1.66666666666667,4,7,1,0,['robil/C34_Designer/src/elements/Decorator.java'],2,elements::Decorator::Dec,robil,2,external_repositories,3,5.66666666666667,8
21,7,7,5,0,0,0.142857142857143,0,3,1,5,['robil/C34_Designer/src/elements/GElement.java'],0,elements::GElement::Creator,robil,7,external_repositories,7,3,0
106,55,23,71,0,2,0.482758620689655,4,11,1.20689655172414,5,['robil/C34_Designer/src/elements/GElement.java'],5,elements::GElement,robil,17,external_repositories,29,3.6551724137931,68
11,3,2,7,0,0,0.5,0,6,1,0,['robil/C34_Designer/src/elements/GElement.java'],4,elements::GElement::GraphProp,robil,2,external_repositories,2,5.5,0
37,37,7,27,0,10,0.714285714285714,2,12,1,0,['robil/C34_Designer/src/elements/GProperty.java'],10,elements::GProperty,robil,7,external_repositories,7,5.28571428571429,14
94,9,3,1,1,0,1.2,0,70,3,0,['robil/C34_Designer/src/elements/JAutoSuggestComboBox.java'],5,elements::JAutoSuggestComboBox,robil,5,external_repositories,5,18.8,0
54,36,10,1,1,1,0.6,6,19,1.2,0,['robil/C34_Designer/src/elements/Joint.java'],1,elements::Joint,robil,6,external_repositories,10,5.4,36
26,10,7,0,1,0,0.142857142857143,2,6,1.14285714285714,0,['robil/C34_Designer/src/elements/Joint.java'],1,elements::Joint::Creator,robil,7,external_repositories,7,3.71428571428571,14
3,1,1,1,0,0,1,0,3,1,0,['robil/C34_Designer/src/elements/Modifier.java'],0,elements::Modifier,robil,1,external_repositories,1,3,0
149,47,11,6,1,0,1.375,8,43,1.875,0,['robil/C34_Designer/src/elements/Tooltip.java'],6,elements::Tooltip,robil,9,external_repositories,16,9.3125,72
0,0,0,2,0,3,0,0,0,0,0,['robil/C34_Designer/src/elements/Tooltip.java'],3,elements::Tooltip::Position,robil,0,external_repositories,0,0,0
0,0,0,2,0,4,0,0,0,0,0,['robil/C34_Designer/src/elements/Tooltip.java'],4,elements::Tooltip::ToolTipDesign,robil,0,external_repositories,0,0,0
14,6,4,0,1,1,1,0,4,1,0,['robil/C34_Designer/src/elements/Vec.java'],2,elements::Vec::Size2D,robil,4,external_repositories,4,3.5,0
117,74,34,41,0,1,0.916666666666667,0,4,1,0,['robil/C34_Designer/src/elements/Vec.java'],2,elements::Vec,robil,16,external_repositories,36,3.25,0
7,4,1,26,0,3,0,0,7,1,0,['robil/C34_Designer/src/elements/View.java'],3,elements::View,robil,1,external_repositories,1,7,0
1,1,1,2,0,0,0,0,1,1,2,['robil/C34_Designer/src/elements/View.java'],0,elements::View::ChangesListener,robil,1,external_repositories,1,1,0
16,8,4,13,0,0,1.25,1,6,1.5,5,['robil/C34_Designer/src/elements/tasks/Border.java'],1,elements::tasks::Border,robil,3,external_repositories,4,4,3
19,12,3,0,1,2,2,5,9,1,0,['robil/C34_Designer/src/elements/tasks/ParallelBorder.java'],2,elements::tasks::ParallelBorder,robil,2,external_repositories,3,6.33333333333333,10
16,9,2,0,1,0,3,4,9,1,0,['robil/C34_Designer/src/elements/tasks/SelectorBorder.java'],4,elements::tasks::SelectorBorder,robil,2,external_repositories,2,8,8
20,13,3,0,1,2,2,5,9,1,0,['robil/C34_Designer/src/elements/tasks/SequenceBorder.java'],2,elements::tasks::SequenceBorder,robil,2,external_repositories,3,6.66666666666667,10
64,11,2,0,1,0,3,4,57,5,0,['robil/C34_Designer/src/elements/tasks/SwitchBorder.java'],4,elements::tasks::SwitchBorder,robil,2,external_repositories,2,32,8
335,174,32,21,1,9,0.432432432432432,17,116,1.78378378378378,0,['robil/C34_Designer/src/elements/tasks/Task.java'],22,elements::tasks::Task,robil,9,external_repositories,37,9.05405405405405,153
23,4,2,0,1,0,3.5,2,15,1.5,0,['robil/C34_Designer/src/elements/tasks/TaskBorder.java'],5,elements::tasks::TaskBorder,robil,2,external_repositories,2,11.5,4
18,6,6,1,1,0,0,0,3,1,0,['robil/C34_Designer/src/elements/tasks/TaskCreator.java'],0,elements::tasks::TaskCreator,robil,6,external_repositories,6,3,0
221,31,3,0,1,0,0.333333333333333,6,213,5.66666666666667,0,['robil/C34_Designer/src/elements/tasks/TaskModifyDialog.java'],11,elements::tasks::ModifyDialog,robil,3,external_repositories,3,73.6666666666667,18
46,29,13,2,0,0,0.692307692307692,0,10,1,0,['robil/C34_Designer/src/elements/tasks/TaskResult.java'],6,elements::tasks::TaskResult,robil,6,external_repositories,13,3.53846153846154,0
1,1,1,0,0,0,1,0,1,1,0,['robil/C34_Designer/src/elements/tasks/TaskResultCollection.java'],0,elements::tasks::TaskResultCollection::EventListener,robil,1,external_repositories,1,1,0
3,2,1,1,0,1,1,0,3,1,0,['robil/C34_Designer/src/elements/tasks/TaskResultCollection.java'],1,elements::tasks::TaskResultCollection::EventListenerArgs,robil,1,external_repositories,1,3,0
16,6,2,2,1,0,1,0,9,1.66666666666667,0,['robil/C34_Designer/src/elements/tasks/TaskResultCollection.java'],2,elements::tasks::TaskResultCollection,robil,1,external_repositories,3,5.33333333333333,0
91,18,1,0,1,0,0.666666666666667,5,59,2.33333333333333,0,['robil/C34_Designer/src/elements/tasks/TaskRunHistoryDialog.java'],4,elements::tasks::TaskRunHistoryDialog,robil,1,external_repositories,3,30.3333333333333,5
101,15,6,0,0,0,1.75,0,50,2.75,0,['robil/C34_Designer/src/logger/Log.java'],2,logger::Log,robil,3,external_repositories,8,12.625,0
3,2,1,2,0,1,1,0,3,1,0,['robil/C34_Designer/src/logger/LogManager.java'],1,logger::LogManager::LineCounter,robil,1,external_repositories,1,3,0
96,21,8,0,0,0,0.3,1,33,1.6,0,['robil/C34_Designer/src/logger/LogManager.java'],5,logger::LogManager,robil,6,external_repositories,10,9.6,6
7,1,1,0,0,0,1,0,7,1,0,['robil/C34_Designer/src/terminal/ProgramRegistrator.java'],0,terminal::ProgramRegistrator,robil,1,external_repositories,1,7,0
248,52,6,8,1,4,0.666666666666667,1,60,3.41666666666667,0,['robil/C34_Designer/src/terminal/Terminal.java'],10,terminal::Terminal,robil,1,external_repositories,12,20.6666666666667,1
28,15,10,29,0,1,1.2,0,8,1.2,3,['robil/C34_Designer/src/terminal/commands/Command.java'],3,terminal::commands::Command,robil,6,external_repositories,10,2.8,0
21,11,5,0,1,0,0.8,2,8,1.2,0,['robil/C34_Designer/src/terminal/commands/History.java'],0,terminal::commands::History,robil,5,external_repositories,5,4.2,10
13,8,4,10,1,0,1.25,2,4,1,3,['robil/C34_Designer/src/terminal/commands/RosCommand.java'],1,terminal::commands::RosCommand,robil,4,external_repositories,4,3.25,8
58,16,5,0,2,0,0.8,5,28,2.2,0,['robil/C34_Designer/src/terminal/commands/RosLogger.java'],0,terminal::commands::RosLogger,robil,5,external_repositories,5,11.6,25
194,41,7,6,2,0,1,6,75,4,0,['robil/C34_Designer/src/terminal/commands/ServiceCaller.java'],0,terminal::commands::ServiceCaller,robil,7,external_repositories,8,24.25,42
20,13,6,0,1,0,0.833333333333333,2,5,1,0,['robil/C34_Designer/src/terminal/commands/Test.java'],0,terminal::commands::Test,robil,6,external_repositories,6,3.33333333333333,12
101,24,5,0,2,0,0.8,6,58,2.6,0,['robil/C34_Designer/src/terminal/commands/TopicListener.java'],0,terminal::commands::TopicListener,robil,5,external_repositories,5,20.2,30
25,8,1,1,1,0,1,2,25,5,0,['robil/C34_Designer/src/terminal/communication/CompactStackStreamMessageParser.java'],2,terminal::communication::CompactStackStreamMessageParser,robil,1,external_repositories,1,25,2
1,1,1,0,0,0,1,0,1,1,0,['robil/C34_Designer/src/terminal/communication/IMessage.java'],0,terminal::communication::IMessage,robil,1,external_repositories,1,1,0
9,2,2,7,0,0,1.5,0,8,1,0,['robil/C34_Designer/src/terminal/communication/MessageParser.java'],0,terminal::communication::MessageParser,robil,2,external_repositories,2,4.5,0
48,23,9,6,0,6,0.777777777777778,2,12,1.22222222222222,0,['robil/C34_Designer/src/terminal/communication/RosExecutor.java'],7,terminal::communication::RosExecutor,robil,8,external_repositories,9,5.33333333333333,16
134,35,4,10,0,0,1.66666666666667,3,36,3.33333333333333,0,['robil/C34_Designer/src/terminal/communication/RosPipe.java'],6,terminal::communication::RosPipe,robil,4,external_repositories,9,14.8888888888889,12
0,0,0,9,0,3,0,0,0,0,0,['robil/C34_Designer/src/terminal/communication/RosPipe.java'],3,terminal::communication::RosPipe::RosTargets,robil,0,external_repositories,0,0,0
18,5,2,0,1,0,0.5,2,15,1.5,0,['robil/C34_Designer/src/terminal/communication/RosStackStreamListener.java'],1,terminal::communication::RosStackStreamListener,robil,2,external_repositories,2,9,4
18,6,2,0,1,0,0.5,2,15,1.5,0,['robil/C34_Designer/src/terminal/communication/RosStopStreamListener.java'],1,terminal::communication::RosStopStreamListener,robil,1,external_repositories,2,9,2
15,5,2,3,0,2,0.666666666666667,0,7,1.66666666666667,0,['robil/C34_Designer/src/terminal/communication/StackStreamMessage.java'],3,terminal::communication::StackStreamMessage::TaskFinishReason,robil,3,external_repositories,3,5,0
88,56,21,30,1,0,0.523809523809524,2,13,1.28571428571429,0,['robil/C34_Designer/src/terminal/communication/StackStreamMessage.java'],8,terminal::communication::StackStreamMessage,robil,4,external_repositories,21,4.19047619047619,8
12,5,3,25,0,2,0.666666666666667,0,6,1.33333333333333,0,['robil/C34_Designer/src/terminal/communication/StackStreamMessage.java'],3,terminal::communication::StackStreamMessage::ChangeType,robil,3,external_repositories,3,4,0
34,14,2,10,1,0,1.5,2,26,3,0,['robil/C34_Designer/src/terminal/communication/StackStreamMessageParser.java'],4,terminal::communication::StackStreamMessageParser,robil,1,external_repositories,2,17,2
46,21,13,5,1,0,0.538461538461538,1,7,1.15384615384615,0,['robil/C34_Designer/src/terminal/communication/StopStreamMessage.java'],5,terminal::communication::StopStreamMessage,robil,11,external_repositories,13,3.53846153846154,11
15,5,2,5,0,2,0.666666666666667,0,7,1.66666666666667,0,['robil/C34_Designer/src/terminal/communication/StopStreamMessage.java'],3,terminal::communication::StopStreamMessage::PlanFinishReason,robil,3,external_repositories,3,5,0
27,8,1,4,0,0,1,1,27,6,0,['robil/C34_Designer/src/terminal/communication/StopStreamMessageParser.java'],2,terminal::communication::StopStreamMessageParser,robil,1,external_repositories,1,27,1
7,5,1,8,1,0,1,2,7,2,0,['robil/C34_Designer/src/terminal/communication/UniversalStackStreamMessageParser.java'],2,terminal::communication::UniversalStackStreamMessageParser,robil,1,external_repositories,1,7,2
41,7,4,0,0,2,2,1,14,2,0,['robil/C34_Designer/src/terminal/communication/Utils.java'],3,terminal::communication::Utils,robil,4,external_repositories,4,10.25,4
30,24,3,0,0,0,0,3,11,1,0,['robil/C34_Designer/src/terminal/communication/tests/CompactStackStreamMessageParserTest.java'],1,terminal::communication::tests::CompactStackStreamMessageParserTest,robil,1,external_repositories,3,10,3
140,84,9,0,0,0,0,4,31,1,0,['robil/C34_Designer/src/terminal/communication/tests/StackStreamMessageParserTest.java'],1,terminal::communication::tests::StackStreamMessageParserTest,robil,1,external_repositories,9,15.5555555555556,4
39,19,3,0,0,0,0,3,15,1,0,['robil/C34_Designer/src/terminal/communication/tests/StopStreamMessageParserTest.java'],1,terminal::communication::tests::StopStreamMessageParserTest,robil,1,external_repositories,3,13,3
139,98,11,0,0,0,0,5,22,1,0,['robil/C34_Designer/src/terminal/communication/tests/UniversalStackStreamMessageParserTest.java'],1,terminal::communication::tests::UniversalStackStreamMessageParserTest,robil,1,external_repositories,11,12.6363636363636,5
20,5,5,0,1,0,0.4,0,5,1.6,0,['robil/C34_Designer/src/terminal/lineprocessors/ArrayLineProcessor.java'],1,terminal::lineprocessors::ArrayLineProcessor,robil,5,external_repositories,5,4,0
22,8,7,4,1,0,0.571428571428571,0,7,1.28571428571429,0,['robil/C34_Designer/src/terminal/lineprocessors/BatchLineProcessor.java'],1,terminal::lineprocessors::BatchLineProcessor,robil,7,external_repositories,7,3.14285714285714,0
10,6,4,0,1,0,0.5,1,3,1,0,['robil/C34_Designer/src/terminal/lineprocessors/ConsoleWriterLineProcessor.java'],1,terminal::lineprocessors::ConsoleWriterLineProcessor,robil,4,external_repositories,4,2.5,4
8,4,4,0,1,0,0.25,0,2,1,0,['robil/C34_Designer/src/terminal/lineprocessors/DummyLineProcessor.java'],0,terminal::lineprocessors::DummyLineProcessor,robil,4,external_repositories,4,2,0
3,3,3,7,0,0,0.333333333333333,0,1,1,6,['robil/C34_Designer/src/terminal/lineprocessors/LineProcessor.java'],0,terminal::lineprocessors::LineProcessor,robil,3,external_repositories,3,1,0
55,12,4,0,1,0,0.5,4,36,1.75,0,['robil/C34_Designer/src/terminal/lineprocessors/StackStreamProcessor.java'],3,terminal::lineprocessors::StackStreamProcessor,robil,3,external_repositories,4,13.75,12
42,13,4,0,1,0,0.6,2,26,1.6,0,['robil/C34_Designer/src/terminal/lineprocessors/StopStreamProcessor.java'],4,terminal::lineprocessors::StopStreamProcessor,robil,4,external_repositories,5,8.4,8
126,15,2,0,1,0,4,0,104,2.5,0,['robil/C34_Designer/src/windows/ChooseRemotePlanDialog.java'],4,windows::ChooseRemotePlanDialog,robil,1,external_repositories,4,31.5,0
151,29,5,0,1,0,0.916666666666667,2,41,2,0,['robil/C34_Designer/src/windows/LogConsoleWindow.java'],6,windows::LogConsoleWindow,robil,4,external_repositories,12,12.5833333333333,8
128,10,3,1,1,0,1,1,47,2.66666666666667,0,['robil/C34_Designer/src/windows/ParametersEditor.java'],13,windows::ParametersEditor,robil,4,external_repositories,6,21.3333333333333,4
60,15,8,0,1,0,1,3,17,1.33333333333333,0,['robil/C34_Designer/src/windows/ParametersEditor.java'],3,windows::ParametersEditor::PropertiesTableModel,robil,7,external_repositories,9,6.66666666666667,21
7,1,1,0,1,0,1,0,7,2,0,['robil/C34_Designer/src/windows/ParametersEditor.java'],0,windows::ParametersEditor::RowListener,robil,1,external_repositories,1,7,0
7,1,1,0,1,0,1,0,7,2,0,['robil/C34_Designer/src/windows/ParametersEditor.java'],0,windows::ParametersEditor::ColumnListener,robil,1,external_repositories,1,7,0
139,23,4,0,1,0,1,2,67,2.14285714285714,0,['robil/C34_Designer/src/windows/PlanEditor.java'],3,windows::PlanEditor,robil,1,external_repositories,7,19.8571428571429,2
77,15,1,0,1,0,0.666666666666667,4,50,1.66666666666667,0,['robil/C34_Designer/src/windows/PlanExecutionHistoryDialog.java'],3,windows::PlanExecutionHistoryDialog,robil,1,external_repositories,3,25.6666666666667,4
330,24,1,0,1,0,0.636363636363636,2,63,1.54545454545455,0,['robil/C34_Designer/src/windows/TaskDescriptionEditor.java'],7,windows::TaskDescriptionEditor,robil,11,external_repositories,11,30,22
281,57,19,40,1,6,0.55,4,73,2.2,0,['robil/C34_Designer/src/windows/designer/BTDesigner.java'],8,windows::designer::BTDesigner,robil,5,external_repositories,20,14.05,20
17,9,5,13,0,2,0.6,1,4,1.2,0,['robil/C34_Designer/src/windows/designer/BTDesigner.java'],2,windows::designer::BTDesigner::DesignerTab,robil,3,external_repositories,5,3.4,3
37,4,1,2,1,0,2,0,37,3,0,['robil/C34_Designer/src/windows/designer/ButtonTabComponent.java'],4,windows::designer::ButtonTabComponent,robil,1,external_repositories,1,37,0
68,13,3,0,1,0,0.5,4,28,2.25,0,['robil/C34_Designer/src/windows/designer/ButtonTabComponent.java'],1,windows::designer::ButtonTabComponent::TabButton,robil,4,external_repositories,4,17,16
86,22,7,0,1,0,0.857142857142857,2,31,1.14285714285714,0,['robil/C34_Designer/src/windows/filemanager/FileBrowserPanel.java'],5,windows::filemanager::FileBrowserPanel,robil,1,external_repositories,7,12.2857142857143,2
30,9,7,0,1,0,0.714285714285714,1,9,1.28571428571429,0,['robil/C34_Designer/src/windows/filemanager/FileBrowserTableModel.java'],2,windows::filemanager::FileBrowserTableModel,robil,7,external_repositories,7,4.28571428571429,7
3,1,1,0,1,0,0,0,3,1,0,['robil/C34_Designer/src/windows/filemanager/FileManager.java'],1,windows::filemanager::FileManager,robil,1,external_repositories,1,3,0
