,analizo_acc_mean,analizo_accm_mean,analizo_amloc_mean,analizo_anpm_mean,analizo_cbo_mean,analizo_dit_mean,analizo_lcom4_mean,analizo_mmloc_mean,analizo_noa_mean,analizo_noc_mean,analizo_nom_mean,analizo_npa_mean,analizo_npm_mean,analizo_rfc_mean,analizo_sc_mean,folder,category,agent_type,type
309,0.215189873418,1.45989551939,11.572877157999999,1.3799098932,0.227848101266,0.8227848101270001,1.87341772152,24.417721519,3.5569620253199994,0.0126582278481,3.51898734177,0.0506329113924,3.0,9.94936708861,0.5822784810130001,0,Education,non-agent,git-hub
310,1.69565217391,1.4978587629299998,10.8002463054,0.093134293659,1.65217391304,0.478260869565,3.6086956521699993,25.608695652199998,5.21739130435,0.260869565217,7.78260869565,0.0,0.608695652174,23.956521739099998,6.39130434783,0,Education,non-agent,git-hub
311,2.03054989817,2.1385714887900003,12.063155965,1.1222253121,1.81873727088,0.820773930754,3.50305498982,30.4317718941,2.64358452138,0.419551934827,6.006109979630001,1.18940936864,4.55600814664,17.979633401199997,11.0,0,Education,non-agent,git-hub
312,0.328125,2.14322916667,20.3893229167,1.02734375,0.375,0.078125,1.1875,24.703125,0.1875,0.0,1.6875,0.125,1.6875,3.0,0.453125,0,Education,non-agent,git-hub
313,2.14351851852,1.26537170937,7.52173820048,0.67975184863,1.98148148148,0.4814814814810001,2.0462962963,14.601851851900001,2.41666666667,0.296296296296,5.10648148148,0.740740740741,4.1712962963,17.712962963,3.63425925926,0,Education,non-agent,git-hub
314,0.543859649123,3.24263767222,16.599151447,1.02148307165,0.991228070175,0.0526315789474,2.70175438596,26.8596491228,1.86842105263,0.0526315789474,4.22807017544,0.956140350877,3.69298245614,12.5877192982,3.11403508772,0,Education,non-agent,git-hub
315,0.5652173913040001,1.11158651359,8.0925400662,1.32509399797,0.489130434783,1.02173913043,19.4239130435,12.8586956522,3.79347826087,0.380434782609,22.0217391304,0.597826086957,18.6195652174,54.010869565200004,23.2608695652,0,Education,non-agent,git-hub
316,2.16565656566,1.5471254281600002,9.385836180539998,0.965525448817,1.6651515151499998,1.0101010101,4.46666666667,21.3601010101,3.08383838384,0.491919191919,6.81464646465,0.339898989899,5.72777777778,17.3919191919,11.4707070707,0,Education,non-agent,git-hub
317,1.50847457627,2.21019037913,19.6025053056,0.957896592479,1.62711864407,0.559322033898,1.74576271186,70.27118644069999,8.016949152539999,0.0508474576271,5.64406779661,2.40677966102,4.3898305084699984,31.5084745763,2.59322033898,0,Education,non-agent,git-hub
318,0.59375,3.08251452495,20.2519071115,0.8378047391210001,0.59375,0.0,2.75,27.4375,1.0,0.0,4.6875,0.46875,3.8125,10.6875,3.28125,0,Education,non-agent,git-hub
320,2.20481927711,1.35352544609,5.85784460709,0.96222537121,1.42168674699,1.4578313253,3.77108433735,13.0120481928,3.78313253012,0.506024096386,7.48192771084,0.927710843373,4.28915662651,25.457831325300003,6.55421686747,0,Education,non-agent,git-hub
321,4.173913043480002,2.69126088798,15.539279260799999,1.4425044877899995,3.99661208357,0.536420101637,5.474872953130001,60.5347261434,3.9593450028199992,0.320722755505,11.235460192,0.8097120271029999,9.28289102202,53.8904573687,36.1055900621,0,Education,non-agent,git-hub
322,2.67857142857,2.10133510012,16.9235622468,0.923597851845,2.04910714286,1.625,2.36160714286,36.3080357143,4.50892857143,0.598214285714,5.01339285714,0.339285714286,4.34821428571,21.1294642857,5.16071428571,0,Education,non-agent,git-hub
323,3.812,2.31753828707,13.8783407598,0.570734246932,3.276,2.356,2.66,32.684,3.752,0.664,4.8039999999999985,0.208,3.568,23.296,9.884,0,Education,non-agent,git-hub
324,2.45699614891,1.47727014471,7.717125672160001,0.902053098903,1.9293966623900003,1.05905006418,3.2426187419800003,20.4415917843,2.03979460847,0.6418485237479999,7.61232349166,0.182284980745,6.06033376123,23.161745828,8.659820282410001,0,Education,non-agent,git-hub
325,1.61971830986,2.08177306086,13.812669148900001,0.707615623187,1.50704225352,0.408450704225,3.15492957746,33.3521126761,4.591549295769999,0.169014084507,8.33802816901,0.633802816901,6.112676056340001,27.6338028169,6.04225352113,0,Education,non-agent,git-hub
327,2.7074829932,1.98808163235,9.90679294614,1.21777890142,2.7619047619,0.789115646259,2.06802721088,31.918367346900002,5.36054421769,0.251700680272,8.52380952381,1.16326530612,6.31292517007,36.768707483,5.8843537415,0,Education,non-agent,git-hub
328,1.0657894736799998,1.39524853801,6.18891499582,0.918729114453,0.868421052632,0.644736842105,2.43421052632,10.8684210526,2.18421052632,0.236842105263,3.78947368421,0.289473684211,3.21052631579,9.013157894739999,2.5526315789500003,0,Education,non-agent,git-hub
329,0.72972972973,2.03821367111,13.0636941453,1.08612345454,0.5675675675680001,0.540540540541,5.32432432432,22.5945945946,3.51351351351,0.162162162162,7.1081081081100015,0.216216216216,6.94594594595,12.4054054054,6.35135135135,0,Education,non-agent,git-hub
330,1.25438596491,1.31721308534,7.006115232999999,1.00809407134,0.877192982456,1.0701754386,3.08771929825,14.3947368421,2.09649122807,0.40350877193,5.09649122807,0.219298245614,4.11403508772,12.657894736800001,3.4736842105300005,0,Education,non-agent,git-hub
331,1.90476190476,1.2690537335299998,4.52218003701,0.598004212833,1.5,0.333333333333,2.66666666667,9.66666666667,5.28571428571,0.52380952381,7.0,2.0,6.333333333330001,22.619047619,3.5714285714300003,0,Education,non-agent,git-hub
332,3.5678391959800004,2.6389803420900004,14.388271964100001,1.05697450242,2.58793969849,1.5025125628100002,2.43216080402,26.9648241206,1.38190954774,0.562814070352,4.94974874372,0.0201005025126,3.2713567839200004,20.1306532663,5.89447236181,0,Education,non-agent,git-hub
335,1.6016260162600002,1.88675069879,10.865810213900001,1.3525571546,1.3631436314399998,0.70189701897,2.0162601626,20.4823848238,2.14092140921,0.233062330623,4.39295392954,0.734417344173,2.45528455285,14.333333333299999,2.9566395664,0,Education,non-agent,git-hub
336,0.608695652174,1.82004830918,11.617753623199999,0.5888888888889999,0.5652173913040001,0.652173913043,3.91304347826,30.7391304348,4.260869565219998,0.0434782608696,6.4347826087,1.4347826087,3.8260869565199993,15.6086956522,2.3043478260900003,0,Education,non-agent,git-hub
337,4.83544303797,1.84849317137,7.577371575730001,1.04009719216,3.83544303797,2.03797468354,4.89873417722,28.1708860759,8.07594936709,0.708860759494,12.2151898734,0.183544303797,3.22151898734,67.1962025316,23.5696202532,0,Education,non-agent,git-hub
338,0.596774193548,1.23780287813,5.75705723093,0.795099137106,0.7258064516130001,0.516129032258,2.59677419355,12.129032258099999,2.64516129032,0.12903225806500002,7.274193548389999,0.0806451612903,3.95161290323,19.3870967742,2.95161290323,0,Education,non-agent,git-hub
339,0.424242424242,1.41630844486,7.3010535462,0.562673730536,0.424242424242,0.545454545455,4.60606060606,10.5757575758,4.54545454545,0.0,10.030303030299999,0.0,9.969696969700001,21.0909090909,0.424242424242,0,Education,non-agent,git-hub
341,2.49176954733,1.56473962042,9.98230269328,0.935032387081,2.04732510288,0.672839506173,3.9341563786,22.679012345700002,3.80658436214,0.458847736626,7.60699588477,1.16049382716,6.9691358024699985,22.6563786008,14.088477366300001,0,Education,non-agent,git-hub
342,2.32857142857,1.87856182202,10.469598274600001,0.728617243377,2.04285714286,0.585714285714,3.14285714286,25.1428571429,1.0857142857100002,0.328571428571,6.58571428571,0.157142857143,4.81428571429,18.9571428571,5.65714285714,0,Education,non-agent,git-hub
343,0.0572171651495,4.97641837284,19.8257233772,1.2808741792799998,7.24837451235,0.0,1.7204161248400005,25.2938881664,3.90507152146,0.0,2.39531859558,3.90507152146,2.39531859558,17.5097529259,15.062418725599999,0,Education,non-agent,git-hub
345,1.68965517241,1.89254876046,9.730572443160002,0.657304991523,1.68965517241,0.586206896552,3.86206896552,25.6896551724,3.27586206897,0.551724137931,8.689655172410001,0.310344827586,7.06896551724,28.8620689655,6.310344827590001,0,Education,non-agent,git-hub
346,3.6463022508,1.8106450607,13.435929509400001,1.07446517826,3.0707395498400003,0.882636655949,3.82636655949,36.5337620579,4.44051446945,0.528938906752,8.2347266881,0.475884244373,6.58199356913,29.7877813505,13.3344051447,0,Education,non-agent,git-hub
347,0.75,1.59309964727,8.76841831008,0.684191117524,0.861111111111,0.583333333333,2.80555555556,14.277777777799999,1.30555555556,0.166666666667,4.722222222219999,0.583333333333,4.027777777780002,11.833333333299999,1.69444444444,0,Education,non-agent,git-hub
348,1.62365591398,1.3682471534600005,10.149754143200001,0.8882037263160001,1.59139784946,0.591397849462,1.97849462366,20.6344086022,1.88172043011,0.408602150538,4.13978494624,0.47311827957,2.97849462366,15.623655914,4.25806451613,0,Education,non-agent,git-hub
349,4.38283062645,2.6885645803400005,20.3677904009,1.24300550913,4.8283062645,0.981438515081,3.92807424594,66.2853828306,5.716937354990001,0.385150812065,10.4547563805,3.15313225058,9.294663573089998,53.169373549899994,20.134570765699998,0,Education,non-agent,git-hub
350,0.0859375,3.8278948915699993,19.1161646947,1.3126649392299998,0.0703125,0.03125,1.4140625,27.7890625,0.7109375,0.015625,2.8984375,0.078125,2.7890625,5.6484375,0.078125,0,Education,non-agent,git-hub
351,2.29198966408,2.16949710917,11.4646110221,1.11073369869,2.17054263566,0.7622739018089999,3.35917312661,33.4082687339,5.27390180879,0.366925064599,9.10594315245,0.935400516796,6.37209302326,36.3798449612,10.7881136951,0,Education,non-agent,git-hub
